"agn_id","code","name","address_1","address_2","city","state","zip","phone","fax","url","rgn_id"
"377","DEUBACS","Upper Bay Adoption and Counseling Services","3249 Midstate","","Felton","DE","19943","302-335-1690","","",""
"378","GACHI","Christian Homes, Inc.","P O Box 278","","Pavo","GA","31778","229-859-2654","","",""
"379","AFT/MSPCC","Adoptive Families Together/MSPCC","99 Summer Street","","Boston","MA","02110","617-587-1500","","","1002"
"381","DCNAIC","National Adoption Information Clearing House","330 C St SW","","Washington","DC","20447","888-251-0075","","",""
"382","CTDCFT","Dept. of Children & Families","Office of Foster & Adoption Service","62 Commercial Blvd.","Torrington","CT","06790","860-496-5700","","",""
"383","MIFF","Michigan Forever Families","42705 Grand River Ave.","Suite 201","Novi","MI","48375","248-344-9606","","",""
"384","OHLSS","Lutheran Social Services","750 East Broad St.","","Columbus","OH","43205","614-228-5200","","",""
"385","MACHSP","Mass Council of Human Services Providers","250 Summer St.","","Boston","MA","02210","617-428-3637","","",""
"387","WASAC","Sager Adoption Consultants","PO Box 1164","","Bellingham","WA","98227-1164","","","",""
"388","CACCS","Christian Counseling of Stratford","6 Hamilton St.","","Stratford","ON","02110","519-271-6044","","",""
"389","MEDHSE","Maine Dept.of Human Services","17 Eastward Lane","","Ellsworth","ME","04605","207-667-1634","207-667-8692","","1007"
"390","OHYESC","Youth Engaged for Success","8075 Reading Rd.","Suite 301","Cincinnati","OH","45237","111-1111","","",""
"391","ILLSS","Lutheran Social Services of Illinois","10 West 35th Street","15th Floor","Chicago","IL","60645","312-949-4809","312-225-9926","",""
"392","NHBCS","Bethany Christian Service","Box 320","","Candia","NH","03034-0320","603-483-2886","","",""
"393","MIAAI","Adoption Associates, Inc.","26105 Orchard Lake Road","Suite 301","Farmington Hills","MI","48334","248-474-0990","248-474-5566","",""
"394","NYKIDSEXC","A Kids Exchange","3 Meeting House Lane","","Rye Brook","NY","10573-5501","914-428-1236","","",""
"396","CACAN","Children's Action Network","10951 West Pico Blvd.","Suite 206","Los Angeles","CA","90064","","","",""
"397","TNPLCC","Porter Leath Children's Center","686 N. Manassas St.","","Memphis","TN","38107","901-577-2500","","",""
"398","CAIBP","Institute for Black Parenting","11222 S LA Cienega Blvd","#233","Inglewood","CA","90304-1107","310-900-0930","","",""
"399","NYDSS","New York Dept. of Social Service","191 Development Center","","Kingston","NY","12401","914-334-5172","","",""
"400","IDCASI","Casi Foundatin for Children","2308 N Cole Rd.","Suite E","Boise","ID","83704","208-376-0558","208-376-1931","www.adoptcasi.org","1007"
"401","IDDHW","Idaho Dept. of Health & Welfare","832 Part Centre Blvd.","","Nampa","ID","83686","208-465-8452","","",""
"402","MIAOH","Adoptaid of Greater Hopes, Inc","4350 Plainfield Avenue NE","Suite H","Grand Rapids","MI","49525","616-365-3166","","","1007"
"403","OKDHS","Oklahoma Dept of Human Services","2609 SE Lee","","Lawton","OK","73529","800-572-6841","","",""
"404","ILBCS","Bethany Christian Services","9718 So. Halsted","","Chicago","IL","60628","773-233-7600","","",""
"405","MDACDSS","Allegheny County DSS","Dept. of Social Services","P O Box 1420","Cumberland","MD","21501-1420","301-784-7061","","",""
"406","DCFRVC","DCF-Robert VanWart Center","112 Industry Avenue","","Springfield","MA","01104","413-205-0500","413-205-0650","","1000"
"407","AZA","ARISE","1855 East Southern Ave","Suite 203","Mesa","AZ","85204","480-633-2150","","",""
"408","NYCFARCC","Child & Family Adoption Resource &","Consultation Center","134 Main St.","New Platz","NY","12561","914-255-4310","","",""
"409","NYOCDSS","Orange County Dept of Social Service","23 Hatfield Lane","","Goshen","NY","10924","845-291-2869","","",""
"410","MDTLS","Tressler Lutheran Services","700 Light St.","","Baltimore","MD","21230","410-230-2840","","",""
"411","VADFS","Fairfax County Department of Family Services","12011 Government Center Pkwy.","Suite 200","Fairfax","VA","22035-1102","703-324-7587","","",""
"412","NYDFY2","Downeyside Families for Youth","401 Broadway","Ste. 408","NY","NY","10013","","","",""
"413","MICSS","Catholic Social Services","347 Rock St.","","Marquette","MI","49855","906-227-9118","","",""
"414","MIAAN","MI Adopt America Network","4784 Artlett","","Williamsburg","MI","49690","231-938-2565","","",""
"415","VTAA","Adoption Advocates","28 Webster Rd.","","Shelburne","VT","05482","802-985-8289","","",""
"416","VTARS","Adoption Resource Services","1904 North Ave.","","Burlington","VT","05401","802-863-5368","","",""
"417","ARDHS","Dept. Of Human Services","2920 McClellan Drive","","Jonesboro","AR","72401","870-972-1732","","",""
"418","WYCSS","Catholic Social Services of Wyoming","PO Box 1468","","Cheynne","WY","82003","307-638-1530","","",""
"419","MSPCCKNET","MA Society Prevention Cruelty to Children/Kid's Net","3815 Washington St","Suite 2","Jamaica Plain","MA","02130","617-587-1583","617-587-1582","",""
"420","VAC2","Coordinators 2","1617 Monument Avenue","Suite 200","Richmond","VA","23220","804-354-1881","804-355-1001","www.c2adopt.org","1007"
"421","NEHHS","Nebraska Health & Human Services","P O Box 218","","Kearrney","NE","68848","308-865-5362","","",""
"422","NJJFS","Jewish Family Services of Metro West","256 Columbia Turnpike","Suite 105","Florham Park","NJ","07932","973-765-9050","","",""
"425","NYECDSS","Erie County Dept of Social Services","472 Main Street","","Buffalo","NY","14202","716-858-1619","","",""
"426","PACC","Children's Choice","2909 N Front St","","Harrisburg","PA","17110","717-230-9980","","",""
"427","KYCFC","Cabinet for Families and Children","710 West High Street","","Lexington","KY","40508","859-246-2678","","",""
"428","CTCAFS","CATHOLIC FAMILY SERVICES","56 CHURCH ST","","WATERBURY","CT","06702","203-755-1196","","",""
"429","FLDCF","Department of Children & Families","210 North Palmetto","","Daytona Beach","FL","32114","904-947-1768","","",""
"430","AZHBFC","Home Builders For Children","3014 North Hayden","Suite 102","Scottsdale","AZ","85251","480-429-5344","","",""
"431","MESIA","Sharing In Adoption","366 U. S. Route 1","","Falmouth","ME","04105","207-781-3092","","",""
"432","TNAHI","Acres of Hope Inc.","397 Old Trenton Eaton Road","","Trenton","TN","38382-9591","920-434-8329","","",""
"433","WIAOH","Acres of Hope","2233 N. Sherman Blvd.","","Milwaukee","WI","53208-1215","414-871-1317","","",""
"434","MOCC","Catholic Charities-Kansas City, MO","1112 Broadway","","Kansas City","MO","64105","816-221-4377","","",""
"435","DAREET","DARE- E. Taunton","225 Cape Highway","","East Taunton","MA","02718","508-802-9515","","",""
"436","NYFFAS","Family Focus Adoption Services","54-40 Littleneck Parkway","Suite 4","Littleneck","NY","11362","","","",""
"437","ILLCF","Little City Foundation","700 North Sacramento Blvd","Suite 220","Chicago","IL","60612-1047","773-604-8100","","",""
"438","AASK","Aid to Adoption of Special Kids","501 East Thomas","Suite 100","Phoenix","AZ","85012","602-254-2275","","",""
"439","CCFIT","Catholic Charities","10 Hammond Street","","Worcester","MA","01610","508-798-0191","508-797-5659","","1002"
"440","SRFC","Sunny Ridge Family Center","25 426 Orchard Road","","Wheaton","IL","60187","708-668-5117","","",""
"441","COMAPS","Maps Colorado","P.O. Box 42","400 Cascade Circle","Silverthorne","CO","80498","970-262-2998","","",""
"442","RTAS","A Red Thread Adoption Services, Inc.","681 Washington St","Ste 12-14","Norwood","MA","02062","781-762-2428","","","1008"
"443","CCIN","Catholic Charities","166 South West Street","","Crowne Pointe","IN","46307","219-662-7677","","",""
"444","AZFC","Arizona Families for Children","1011 North Craycroft","Suite 470","Tuscon","AZ","85711","520-327-3324","","",""
"445","ALA/MSPCC","Act of Love Adoptions/MSPCC Boston","99 Summer Street","6th Floor","Boston","MA","02110","617-587-1583","","www.mspcc.org",""
"446","VALFS","Lutheran  Family Services of VA","525 Butler Farm Road","#106","Hampton","VA","23666-1564","757-722-4707","757-722-0898","",""
"447","HOPEWW","Hope worldwide New Enlgand","12 Essex Street","","Andover","MA","01810","978-440-2121","","",""
"448","COAEA","The Adoption Exchange Association","820 South Monaco Parkway","","Denver","CO","80224","303-755-2806","","",""
"449","NYODSS","Oneida County DSS","800 Park AVe","","Utica","NY","13501","315-798-5873","","",""
"450","NYTCDSS","Tompkins County Dept. of Social Services","320 West State St","","Ithaca","NY","14850","607-274-5320","","",""
"451","IALSS","Lutheran Social Services","817 Keeler St","","Boone","IA","50036","515-433-7836","","",""
"452","CTDCFW","Department of Children & Families","395 West Main St","","Waterbury","CT","06702","860-759-7062","","",""
"453","RIAN","Adoption Network Ltd.","PO Box 195","","Wakefield","RI","02880-0195","401-788-9118","","",""
"454","BRISPI","Brightside, Inc.","2112 Riverdale Street","","W. Springfield","MA","01089","413-827-4256","","",""
"455","COA","COA-Human Services","75 Central Street","","Foxboro","MA","02035","","","",""
"456","NYVIDA","Vida","354 Allen Street","","Hudson","NY","12534","518-828-4527","","",""
"458","ORPLAN","PLAN Loving Adoptions Now, Inc.","PO Box 667","","McMinnville","OR","97128","503-472-8452","","",""
"459","MDCCDSS","Calvert County Dept of Social Services","200 Duke Street","","Prince Frederick","MD","20678","410-286-2100","","",""
"460","NJLSM","Lutheran Social Ministries of New Jersey","3 Manhattan Drive","","Burlington","NJ","08016","609-699-4111","609-747-4111","www.lsmnj.org",""
"461","MDATIB","Adoptions Together Inc","5750 Executive Dr","Ste 107","Baltimore","MD","21228","410-869-0620","","www.adoptionstogether.org","1007"
"462","MDBCDSS","Baltimore City Dept. of Social Services","1900 N Howard St","","Baltimore","MD","21218","410-361-4017","","",""
"463","CTWCS","Waterford Country School","PO Box 408","78 Hunts Brook Rd","Quaker Hill","CT","06375","860-442-9454","","",""
"464","VAUMFSVB","United Methodist Family Services","715 Baker Road","Suite 201","Virginia Beach","VA","23462","757-490-9791","","",""
"465","RICFP","Communities for People","623 Atwells Avenue","","Providence","RI","02909","401-273-7103","401-421-4608","www.communities-for-people.org","1007"
"466","RIGOLA","Gift of Life Adoption","1053 Park Ave","","Cranston","RI","02910","401-943-6484","","",""
"467","NHWHC","Wide Horizons for Children","P.O. Box 176","","Milford","NH","03055","603-672-3000","","",""
"468","BCHAS","Hope Adoption Services","200-2975 Gladwin Rd","V2T5T4","Abbotsford","BC","11111","604-850-1002","","",""
"469","NYJFS","Jewish Family Service","441 East Ave","","Rochester","NY","14607-1998","716-461-0110","","",""
"470","NHDCYFN","Division of Children, Youth and Families- Nashua","3 Pine Street Ext. Unit Q","","Nashua","NH","03060","603-883-7726","603-889-9639","","1007"
"471","NHDCYFR","Division of Children, Youth & Families- Rochester","150 Wakefield St","Suite 22","Rochester","NH","03867","603-332-9120","603-332-8984","",""
"472","PATCS","Tabor Children's Services","57 East Armat Street","","Philadelphia","PA","19144","215-842-4800","","",""
"473","FLDCFT","Department of Children and Families","1313 Tampa St","","Tampa","FL","33602","813-272-2221","","",""
"474","NCDSSG","Department of Social Services","Box 3388","","Greensboro","NC","27402","336-333-6045","","",""
"475","AZASA","Adoption Specialists of Arizona","1214 E Glenn Dr","","Phoenix","AZ","85020","602-861-3950","","",""
"476","NYDFY3","Downeyside Families for Youth","1639 Park View Avenue","","Bronx","NY","10461","718-822-2343","","","1007"
"477","PSSI","Pregnancy Support Services, Inc.","74 North Street","Room 221","Pittsfield","MA","01201","","","",""
"478","INOFC","Indiana OFC - Davies County","PO Box 618","","Washington","IN","47501","812-254-0024","","",""
"479","PAAC","The Adoption Connection","1410 Third Ave","","New Brighton","PA","15066","724-843-8600","724-846-8358","www.adoptionconnectionpa.org","1007"
"480","MOPCDFS","Platte County DFS","233 Marshall Rd","","Platte City","MO","64079","816-858-3740","","",""
"481","SCCU","Children Unlimited","1825 Gadsen Street","","Columbia","SC","29201","800-822-0877","","",""
"482","NYDFY4","Downeyside Families for Youth","40 North Main Avenue","","Albany","NY","12203","518-641-6810","518-453-6793","www.downeyside.org",""
"483","GAFF","Families First","1105 W. Peachtree Street, Station C","P.O. Box 7948","Atlanta","GA","30357","404-853-2878","","http://www.familiesfirst.org",""
"484","FLDCFF","Department of Children and Families","1400 W Commercial Blvd. #165","","Ft Lauderdale","FL","33309","954-267-2194","","",""
"485","TXSCA","Sandra Carlson and Associates","6701 Pinemount","Suite 212","Houston","TX","77092","713-329-9235","","",""
"486","MFFK/CSRBO","Children's Services of Roxbury- Business Office","11 Roxbury Street","","Roxbury","MA","02119","617-989-2651","","",""
"487","VAUMFSA","United Methodist Family Services","6335 Little River Turnpike","","Alexandria","VA","22312","703-941-9008","","",""
"488","MDQCDSS","Queen Anne's County Dept. of Social Services","120 Broadway","","Centreville","MD","21617","410-758-8000","","",""
"489","OCCSBE","Massachusetts Office of Child Care Services","66 Cherry Hill Drive","","Beverly","MA","01915","978-524-0012","","",""
"490","DEEC","MA Department of Early Education and Care (formerly OCCS)","600 Washington Street","Suite 6100","Boston","MA","02111","617-988-6600","","www.mass.gov/eec",""
"491","ILCSS","Catholic Social Services","PO Box 6629","","Champagne","IL","61826","217-352-5179","","",""
"492","ILVOA","Volunteer of America","224 North Desplaines","Suite 500","Chicago","IL","60661","312-707-9477","","",""
"493","NCDSST","Jones County Dept of Social Services","PO Box 250","","Trenton","NC","28585","252-448-2581","","",""
"494","MICSSMU","Catholic Social Services","1095 Third Street","Suite 125","Muskegen","MI","49441","231-726-4735","","",""
"496","NJDFY","Downeyside Families for Youth","x","","Point Pleasant","NJ","08750","732-359-8434","732-359-8435","www.downeyside.org",""
"497","WICC","Catholic Charities","1317 College Court","Suite 1","Stevens Point","WI","54481","715-344-2500","","",""
"498","ORUBH","United Behavioral Health","7632 Southwest Durham Road","","Portland","OR","97224","800-860-6933","","",""
"499","RIDCYFPA","RI Dept. of Children, Youth and Families","249 Roosevelt Avenue","","Pawtucket","RI","02860-2121","401-721-2400","401-721-2448","","1007"
"500","OKSA","Swift Adoption","711 E Krayler","","Stillwater","OK","74075","800-815-7572","","",""
"501","PATRAC","Three Rivers Adoption Council","307 Fourth Avenue","Suite 310","Pittsburgh","PA","15222","412-471-8722","412-471-4861","www.3riversadopt.org",""
"502","INTV","The Villages","300 E Franklin St","","Evansville","IN","47711","812-422-5299","","",""
"503","MEIASC","International Adoption Services Ctr- RRT","PO Box 56","","Gardiner","ME","04345","207-582-8842","","","1008"
"504","SCRH","Reid House","PO Box 22132","","Charleston","SC","29413","888-651-3240","","",""
"505","RIDCYFNK","Department of Children, Youth & Families","650 Ten Rod Road","","North Kingstown","RI","02852","401-294-5341","","","1007"
"506","NYAFA","Advocates For Adoption","362 W 46th St","","New York","NY","10036","212-957-3938","","",""
"507","MIBCS","Bethany Christian Services","59 85 West Main Street","Suite 104","Kalamazoo","MI","49009","800-862-7113","","","1007"
